"ID","lat","long","start.date","end.date","min.band","max.band","mean.band","sd.band","band.yield","no.fill.data","poor.quality.data"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1374,0.3286,0.228194231811883,0.0500522254779245,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1668,0.4402,0.283122296486204,0.0648455017595767,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2236,0.5021,0.358419893357062,0.0761198860849212,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2334,0.5275,0.347120226409683,0.0744104357504206,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2213,0.4895,0.346768515210771,0.0718290806266958,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2676,0.5417,0.401366951970635,0.0688111518767295,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.215,0.5699,0.384388610487602,0.0878717540515991,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2049,0.4918,0.345426636343213,0.0700369427942851,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2144,0.5005,0.357259890537619,0.0706168849617761,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.16,0.3491,0.259739513389245,0.0445890415529601,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1821,0.4402,0.283675853461604,0.0631902824276514,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2012,0.4943,0.344350392589169,0.076552260000933,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.23,0.5107,0.344565366198358,0.0734888540960288,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.23,0.4715,0.328620045806651,0.0619461409700895,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2258,0.5427,0.366475559449455,0.0723320708657866,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2313,0.5427,0.367189847606678,0.0735960107519546,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1941,0.479,0.331367098745705,0.0667049644121644,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2198,0.5546,0.360946086342718,0.0742213059107288,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1873,0.4886,0.300752594462986,0.0758037776660967,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1924,0.4631,0.31714183803534,0.064887203617993,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2046,0.5092,0.364667983686908,0.0661965523490521,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2447,0.5604,0.391409252908976,0.0814217191790919,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1872,0.5032,0.322920992774455,0.0693733612417173,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2099,0.4566,0.311481149855227,0.0517223978656859,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2381,0.5779,0.377014880516279,0.0669157139823543,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2537,0.5779,0.395495969298879,0.0674377240296464,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2598,0.6118,0.420696568677405,0.0760322039960965,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2065,0.6287,0.379765082837158,0.105507224240221,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2123,0.526,0.361508124797739,0.0696653976901362,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2767,0.5548,0.418987933284562,0.0562699071498362,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2093,0.5548,0.422151281271067,0.0734253816391133,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2093,0.5366,0.367897987358074,0.0895974618109121,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2199,0.5342,0.364560312564411,0.0763764187105357,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2877,0.6019,0.407089572160266,0.0791684397812447,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2537,0.6019,0.387509453958127,0.0793138037248253,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2215,0.6118,0.3733892259428,0.0806422780784569,NA,"0% (0/69)","56.52% (39/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2244,0.6287,0.399082801603065,0.113954610073845,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2065,0.5198,0.345374750779129,0.0774440542127891,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2246,0.5146,0.336666372109217,0.0611099555570074,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2022,0.5013,0.370579325183499,0.0668390145137784,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.2106,0.5013,0.353864713972268,0.0759505404653644,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1994,0.4529,0.331258122601758,0.0652202527986377,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1646,0.5139,0.301114506141128,0.0786283610334226,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1596,0.4672,0.292232816033963,0.0795536048507711,NA,"0% (0/69)","55.07% (38/69)"
"Lat51.4017666666667Lon-0.6444Start2004-01-01End2006-12-31",51.4017666666667,-0.6444,2004-01-01,2006-12-19,0.1563,0.4422,0.274799848024871,0.0580043153626848,NA,"0% (0/69)","56.52% (39/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1706,0.5419,0.325806298199584,0.0829062403438423,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1706,0.644,0.365446813374082,0.120871394230033,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2141,0.6751,0.438589297658598,0.11501307431201,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1954,0.61,0.399161813786877,0.103188591188018,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2456,0.583,0.397690176323914,0.0856195252075081,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2468,0.5787,0.408390447377614,0.0882066694307258,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2186,0.5652,0.391820643781997,0.0961054265154122,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2248,0.5759,0.388676447840424,0.111399224815638,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.202,0.5759,0.370987786160818,0.104346197312364,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2079,0.5661,0.366056275546551,0.103813662229788,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2021,0.5759,0.364494142253221,0.117925858922921,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1973,0.5639,0.362327000399005,0.119505699870389,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1954,0.5071,0.328840297982289,0.083977660188018,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2049,0.5493,0.368014164038732,0.0879007151154931,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.238,0.5945,0.423778470057517,0.0895226702360825,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2493,0.6257,0.430398360320997,0.0972280213310123,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2284,0.6134,0.41184409623172,0.105513424781118,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2471,0.5868,0.385838550251017,0.0912891735051877,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.226,0.5979,0.39698922187914,0.104706002072317,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2139,0.5465,0.382879971474519,0.0969260190920148,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2131,0.5973,0.36777573479447,0.103164746595684,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2206,0.6232,0.384984201548912,0.116530063320023,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2287,0.5835,0.388772661647331,0.0951357445788265,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2259,0.6108,0.402451994514231,0.108538089104306,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2218,0.5945,0.40218494535605,0.109103722600115,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2233,0.5812,0.402324655371294,0.102606682625276,NA,"0% (0/69)","46.38% (32/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2495,0.544,0.389091375340131,0.0847850118786524,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2358,0.5407,0.369340585752508,0.0869804582959622,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2139,0.6222,0.397088633299301,0.114689807979254,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2075,0.6222,0.384087788238531,0.128432292195478,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2092,0.6232,0.389521594893015,0.121101380822474,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2294,0.6219,0.403661051539842,0.115314464380952,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2282,0.5565,0.381963618576052,0.101877138190025,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2323,0.5627,0.377317975405741,0.0935238491600895,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2151,0.5724,0.374442021940142,0.103005898462022,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1944,0.5358,0.362756437827021,0.10922902912613,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2498,0.536,0.402710882357868,0.0731898407088861,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2146,0.6328,0.415561966667973,0.11953983425209,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2093,0.6328,0.395488933659102,0.113157836336127,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2092,0.5983,0.387511086042825,0.115216536152347,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2077,0.6013,0.381732439071732,0.107172270254154,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2274,0.6013,0.383745140301412,0.0934512701813591,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2378,0.5984,0.396529505883002,0.0862002325685074,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2224,0.5781,0.384307318985537,0.103097789220224,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2018,0.5596,0.377284844783406,0.0987347995690426,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2523,0.5594,0.424825607830225,0.082386073898324,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2461,0.5732,0.404366912575422,0.0889480599492697,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2172,0.6036,0.385755208310549,0.0827314093203515,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2172,0.603,0.403500948252784,0.102977203357419,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2272,0.541,0.368405995934399,0.0860052354461667,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2203,0.4814,0.336991064303033,0.0733047139456411,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2326,0.5203,0.37061160190639,0.0746580684392515,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2634,0.5781,0.40515600909777,0.0871277722207292,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2544,0.5753,0.407788511950956,0.0855542559047684,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.228,0.5537,0.394682929991077,0.085335135692536,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2523,0.5471,0.368421766805809,0.069557738501187,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2207,0.584,0.364490550739707,0.0803684656125705,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2332,0.5934,0.377948805131701,0.0997780242736027,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2365,0.5934,0.369567818966265,0.0924927104864353,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2184,0.4636,0.329653959029868,0.070413180525893,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2266,0.4943,0.349911262926448,0.0583371528975257,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2687,0.5483,0.398721219382979,0.0765606596858542,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2524,0.5548,0.394886978688539,0.0728732079741607,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1885,0.5537,0.319151496126704,0.083138121351455,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.17,0.4663,0.311378408718698,0.0718227685136278,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1955,0.4763,0.324615088164115,0.0759604872419212,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2127,0.5213,0.357374918957956,0.0819952181092309,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.224,0.5213,0.360501606531407,0.0804210454347894,NA,"0% (0/69)","52.17% (36/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.234,0.4894,0.350758752429883,0.0695085296768805,NA,"0% (0/69)","50.72% (35/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2381,0.4956,0.366002660907342,0.0619791010212885,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2689,0.5114,0.384609890515642,0.0609062288819192,NA,"0% (0/69)","49.28% (34/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.2639,0.5722,0.386366285190233,0.0602083650660292,NA,"0% (0/69)","47.83% (33/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.1462,0.4674,0.269184579599187,0.0679057151747349,NA,"0% (0/69)","53.62% (37/69)"
"Lat51.4105338888889Lon-0.642158888888889Start2004-01-01End2006-12-31",51.4105338888889,-0.642158888888889,2004-01-01,2006-12-19,0.17,0.4213,0.285054016604153,0.0579429439341267,NA,"0% (0/69)","53.62% (37/69)"
